mall_name,event_title,event_id,duration,detail_url,thumbnail_url,benefit_summary,target,detail_images
HMP,한미OTC_이달의품목이벤트,,,https://www.hmpmall.co.kr/bpco/otcHanmiThisMonth.do?skip=&max=15&evtDivCode=2560001&eventId=otcThisMonth&menuId=&subMenuId=&pageDtlNum=undefined,https://www.hmpmall.co.kr/statics/imgs/bpco/img_6782.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\한미OTC_이달의품목이벤트_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\한미OTC_이달의품목이벤트_4030_2.png
HMP,[의약외품]26년 5월 월간이벤트 팜스랜드,4826,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76366,https://www.hmpmall.co.kr/upload/event/4826/4826_REAL_387.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 팜스랜드_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 팜스랜드_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 팜스랜드_76366_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 쿠폰,4825,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76266,https://www.hmpmall.co.kr/upload/event/4825/4825_REAL_437.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 쿠폰_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 쿠폰_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 쿠폰_76266_3.png
HMP,[의약외품]26년 5월 월간이벤트 제일헬스케어,4824,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76248,https://www.hmpmall.co.kr/upload/event/4824/4824_REAL_892.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 제일헬스케어_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 제일헬스케어_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 제일헬스케어_76248_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 이팜(아토팜),4823,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=73092,https://www.hmpmall.co.kr/upload/event/4823/4823_REAL_136.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(아토팜)_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(아토팜)_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(아토팜)_73092_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 이팜(비디),4822,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76210,https://www.hmpmall.co.kr/upload/event/4822/4822_REAL_796.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(비디)_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(비디)_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(비디)_76210_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 이팜(킬파프),4821,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76228,https://www.hmpmall.co.kr/upload/event/4821/4821_REAL_127.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(킬파프)_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(킬파프)_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(킬파프)_76228_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 이팜(닥터멜락신),4820,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76229,https://www.hmpmall.co.kr/upload/event/4820/4820_REAL_760.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(닥터멜락신)_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(닥터멜락신)_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 이팜(닥터멜락신)_76229_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 (전체),4819,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76329,https://www.hmpmall.co.kr/upload/event/4819/4819_REAL_706.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 (전체)_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 (전체)_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 (전체)_76329_3.jpg
HMP,[의약외품]26년 5월 월간이벤트 아신메디팜,4818,,https://www.hmpmall.co.kr/promotion/promotionList.do?prmtId=76246,https://www.hmpmall.co.kr/upload/event/4818/4818_REAL_393.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 아신메디팜_4180_1.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 아신메디팜_4030_2.png|D:\Users\Desktop\pico\quasi_drug\data\hmp\events\[의약외품]26년 5월 월간이벤트 아신메디팜_76246_3.jpg
