mall_name,event_title,duration,detail_url,thumbnail_url,benefit_summary,target,detail_images
Saeropharm,5월 쿠폰 더블 이벤트,2026.05.01 ~ 2026.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=62652,https://img.saeropharm.com/data/base/cate/coupon_list_61.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 쿠폰 더블 이벤트_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 쿠폰 더블 이벤트_2.jpg
Saeropharm,5월 외품 쿠폰 모음🎫,2026.05.01 ~ 2026.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=359,https://img.saeropharm.com/data/base/cate/%EC%9D%B4%EB%B2%A4%ED%8A%B8%EB%AA%A9%EB%A1%9D%EB%B0%B0%EB%84%88_%EA%B3%B5%ED%86%B5_720_486_23.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_3.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_4.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_5.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_6.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_7.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_8.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_9.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 쿠폰 모음🎫_20260430_10.jpg
Saeropharm,5월 롯데카드 신규 발급 & 즉시할인 이벤트,2026.05.01 ~ 2026.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=361,https://www.saeropharm.com/w/assets/images/temp/gallery_thumb.png,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_20260430_3.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_20260430_4.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_20260430_5.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_20260430_6.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_7.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 롯데카드 신규 발급 & 즉시할인 이벤트_8.png
Saeropharm,5월 외품 이벤트 모음📌,2026.05.01 ~ 2026.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=360,https://img.saeropharm.com/data/base/cate/%EC%9D%B4%EB%B2%A4%ED%8A%B8%EB%AA%A9%EB%A1%9D%EB%B0%B0%EB%84%88_%EA%B3%B5%ED%86%B5_720_486_21.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_3.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_4.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_5.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_6.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_7.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_8.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_9.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 외품 이벤트 모음📌_20260430_10.jpg
Saeropharm,5월 KB Pay 즉시할인 이벤트,2026.05.01 ~ 2026.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=357,https://img.saeropharm.com/data/base/cate/wm_list_182_27.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 KB Pay 즉시할인 이벤트_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 KB Pay 즉시할인 이벤트_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 KB Pay 즉시할인 이벤트_20260427_3.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 KB Pay 즉시할인 이벤트_4.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 KB Pay 즉시할인 이벤트_5.png
Saeropharm,5월 하나카드 즉시할인 이벤트,2026.05.01 ~ 2026.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=358,https://img.saeropharm.com/data/base/cate/wm_list_266.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_20260427_3.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_20260427_4.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_20260427_5.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_6.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\5월 하나카드 즉시할인 이벤트_7.png
Saeropharm,새로팜 '이음도약' 서비스 오픈 🎉,2026.04.01 ~ 9999.05.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=354,https://img.saeropharm.com/data/base/cate/%EC%9D%B4%EB%B2%A4%ED%8A%B8%EB%AA%A9%EB%A1%9D%EB%B0%B0%EB%84%88_%EA%B3%B5%ED%86%B5_720_486_19.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 '이음도약' 서비스 오픈 🎉_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 '이음도약' 서비스 오픈 🎉_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 '이음도약' 서비스 오픈 🎉_3.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 '이음도약' 서비스 오픈 🎉_4.png
Saeropharm,2026년 새로팜 멤버십 개편🎉,2026.01.01 ~ 2026.12.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=339,https://img.saeropharm.com/data/base/cate/wm_list_256.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\2026년 새로팜 멤버십 개편🎉_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\2026년 새로팜 멤버십 개편🎉_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\2026년 새로팜 멤버십 개편🎉_20260115_3.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\2026년 새로팜 멤버십 개편🎉_20260115_4.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\2026년 새로팜 멤버십 개편🎉_5.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\2026년 새로팜 멤버십 개편🎉_6.png
Saeropharm,CJONE 포인트 적립,2025.07.01 ~ 2356.12.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=304,https://img.saeropharm.com/data/base/cate/wm_list_cjone.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\CJONE 포인트 적립_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\CJONE 포인트 적립_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\CJONE 포인트 적립_3.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\CJONE 포인트 적립_4.png
Saeropharm,새로팜 X 네이버페이 프로모션,2024.10.28 ~ 2026.12.31,https://www.saeropharm.com/w/event/ingEventView.do?idx=257,https://img.saeropharm.com/data/base/cate/wm_list_148.jpg,,,D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_1.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_2.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_20241128_3.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_20241010_4.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_20241128_5.jpg|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_6.png|D:\Users\Desktop\pico\quasi_drug\data\saeropharm\events\새로팜 X 네이버페이 프로모션_7.png
