mall_name,event_title,duration,benefit_summary,detail_url,thumbnail_url,target,detail_images
Baropharm,"🎖️바로팜XSK케미칼🥸담엔쿨정, 이건뭐약? 이미지","2024-11-15
                    ~
                    2200-12-01",브랜드관 이벤트,https://www.baropharm.com/events/9678,https://i.baropharm.com/event/bffe5fd8-94eb-4eb0-8d95-dd6e1bcb86a1.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸담엔쿨정, 이건뭐약_ 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸담엔쿨정, 이건뭐약_ 이미지_202411_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸담엔쿨정, 이건뭐약_ 이미지_202411_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸담엔쿨정, 이건뭐약_ 이미지_202411_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸담엔쿨정, 이건뭐약_ 이미지_202411_5.png"
Baropharm,"🥇영진약품 바로스콘✨,이건뭐약? 이미지","2024-11-08
                    ~
                    2200-11-24",브랜드관 이벤트,https://www.baropharm.com/events/9674,https://i.baropharm.com/event/15c20b1a-2044-4c7b-834e-263ccf18da3c.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇영진약품 바로스콘✨,이건뭐약_ 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇영진약품 바로스콘✨,이건뭐약_ 이미지_202411_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇영진약품 바로스콘✨,이건뭐약_ 이미지_202411_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇영진약품 바로스콘✨,이건뭐약_ 이미지_202411_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇영진약품 바로스콘✨,이건뭐약_ 이미지_202411_5.png"
Baropharm,"🥇익수제약 익수 공진단✨,이건뭐약? 이미지","2024-10-25
                    ~
                    2200-11-10",브랜드관 이벤트,https://www.baropharm.com/events/9442,https://i.baropharm.com/event/4c14cd4c-17e6-4dcb-9e33-f07685c69e26.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇익수제약 익수 공진단✨,이건뭐약_ 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇익수제약 익수 공진단✨,이건뭐약_ 이미지_202410_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇익수제약 익수 공진단✨,이건뭐약_ 이미지_202410_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇익수제약 익수 공진단✨,이건뭐약_ 이미지_202410_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇익수제약 익수 공진단✨,이건뭐약_ 이미지_202501_5.png"
Baropharm,"🎖️바로팜XSK케미칼🥸트라제트겔, 이건뭐약? 이미지","2024-04-29
                    ~
                    2026-05-12",브랜드관 이벤트,https://www.baropharm.com/events/5684,https://i.baropharm.com/event/87593db8-0cec-4106-b633-d24c17806d71.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸트라제트겔, 이건뭐약_ 이미지_202508_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸트라제트겔, 이건뭐약_ 이미지_202404_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸트라제트겔, 이건뭐약_ 이미지_202404_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸트라제트겔, 이건뭐약_ 이미지_202404_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️바로팜XSK케미칼🥸트라제트겔, 이건뭐약_ 이미지_202405_5.png"
Baropharm,"🎖️현대약품🥸이바프텐액, 이건뭐약? 이미지","2024-04-22
                    ~
                    2224-05-06",브랜드관 이벤트,https://www.baropharm.com/events/5514,https://i.baropharm.com/event/83970f05-cad8-48ad-a367-8784fa1e98d7.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️현대약품🥸이바프텐액, 이건뭐약_ 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️현대약품🥸이바프텐액, 이건뭐약_ 이미지_202404_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️현대약품🥸이바프텐액, 이건뭐약_ 이미지_202404_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️현대약품🥸이바프텐액, 이건뭐약_ 이미지_202404_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️현대약품🥸이바프텐액, 이건뭐약_ 이미지_202405_5.png"
Baropharm,"🎖️한풍제약🥸경옥고, 이건뭐약? 이미지","2024-04-11
                    ~
                    2200-04-24",브랜드관 이벤트,https://www.baropharm.com/events/5338,https://i.baropharm.com/event/de0a1303-17fc-4042-b272-0a2fd9192c2f.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️한풍제약🥸경옥고, 이건뭐약_ 이미지_202410_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️한풍제약🥸경옥고, 이건뭐약_ 이미지_202404_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️한풍제약🥸경옥고, 이건뭐약_ 이미지_202404_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️한풍제약🥸경옥고, 이건뭐약_ 이미지_202404_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️한풍제약🥸경옥고, 이건뭐약_ 이미지_202405_5.png"
Baropharm,"🎖️코오롱🥸마이더마 밴드, 이건뭐약? 이미지","2024-03-11
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/4419,https://i.baropharm.com/event/72b7c771-e831-4ffa-9685-bb7240cb4a7e.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️코오롱🥸마이더마 밴드, 이건뭐약_ 이미지_202404_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️코오롱🥸마이더마 밴드, 이건뭐약_ 이미지_202403_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️코오롱🥸마이더마 밴드, 이건뭐약_ 이미지_202403_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️코오롱🥸마이더마 밴드, 이건뭐약_ 이미지_202403_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️코오롱🥸마이더마 밴드, 이건뭐약_ 이미지_202404_5.png"
Baropharm,"🎖️경동제약🥸코투루텐, 이건뭐약? 이미지","2024-02-05
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/3667,https://i.baropharm.com/event/7c2aa4d9-1ecc-4f9e-940d-8eded2f33ce9.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸코투루텐, 이건뭐약_ 이미지_202604_1.gif|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸코투루텐, 이건뭐약_ 이미지_202402_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸코투루텐, 이건뭐약_ 이미지_202402_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸코투루텐, 이건뭐약_ 이미지_202402_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸코투루텐, 이건뭐약_ 이미지_202402_5.png"
Baropharm,"🎖️휴온스🥸알룬정, 이건뭐약? 이미지","2024-01-26
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/3453,https://i.baropharm.com/event/0c250cf9-1210-49a1-905c-a52e8dfafc43.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸알룬정, 이건뭐약_ 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸알룬정, 이건뭐약_ 이미지_202401_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸알룬정, 이건뭐약_ 이미지_202401_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸알룬정, 이건뭐약_ 이미지_202401_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸알룬정, 이건뭐약_ 이미지_202402_5.png"
Baropharm,"🥇경동제약 치렉스정✨,이건뭐약? 이미지","2024-08-29
                    ~
                    2050-09-15",브랜드관 이벤트,https://www.baropharm.com/events/8455,https://i.baropharm.com/event/0336ffaf-1845-475d-a5e8-871cbeda098a.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇경동제약 치렉스정✨,이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇경동제약 치렉스정✨,이건뭐약_ 이미지_202408_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇경동제약 치렉스정✨,이건뭐약_ 이미지_202408_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇경동제약 치렉스정✨,이건뭐약_ 이미지_202408_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇경동제약 치렉스정✨,이건뭐약_ 이미지_202409_5.png"
Baropharm,"🥇바로팜 단독상품 에스빌✨,이건뭐약? 이미지","2024-08-20
                    ~
                    2050-09-03",브랜드관 이벤트,https://www.baropharm.com/events/8308,https://i.baropharm.com/event/7c20382f-624b-4118-944d-ad97b772b4aa.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇바로팜 단독상품 에스빌✨,이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇바로팜 단독상품 에스빌✨,이건뭐약_ 이미지_202408_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇바로팜 단독상품 에스빌✨,이건뭐약_ 이미지_202408_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇바로팜 단독상품 에스빌✨,이건뭐약_ 이미지_202408_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇바로팜 단독상품 에스빌✨,이건뭐약_ 이미지_202409_5.png"
Baropharm,"🥇휴온스 에스라진정✨,이건뭐약? 이미지","2024-07-22
                    ~
                    2100-01-01",브랜드관 이벤트,https://www.baropharm.com/events/7658,https://i.baropharm.com/event/6a80dc40-a8df-4247-b327-d3c5e67e5ea7.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇휴온스 에스라진정✨,이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇휴온스 에스라진정✨,이건뭐약_ 이미지_202407_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇휴온스 에스라진정✨,이건뭐약_ 이미지_202408_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇휴온스 에스라진정✨,이건뭐약_ 이미지_202407_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🥇휴온스 에스라진정✨,이건뭐약_ 이미지_202408_5.png"
Baropharm,"🎖️옵투스🥸원앤데이후레쉬, 이건뭐약? 이미지","2024-01-15
                    ~
                    2200-01-31",브랜드관 이벤트,https://www.baropharm.com/events/3308,https://i.baropharm.com/event/acb0c75c-df69-4396-bbf2-0b29d4bd6c46.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸원앤데이후레쉬, 이건뭐약_ 이미지_202604_1.gif|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸원앤데이후레쉬, 이건뭐약_ 이미지_202401_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸원앤데이후레쉬, 이건뭐약_ 이미지_202401_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸원앤데이후레쉬, 이건뭐약_ 이미지_202402_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸원앤데이후레쉬, 이건뭐약_ 이미지_202401_5.png"
Baropharm,바로팜💊약가인하서비스 이미지,"2023-08-21
                    ~
                    2100-01-01",바로팜 이벤트,https://www.baropharm.com/events/1047,https://i.baropharm.com/event/a8eb98f7-6c8c-4b1c-a270-0929dfdbaa66.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\바로팜💊약가인하서비스 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\바로팜💊약가인하서비스 이미지_202308_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\바로팜💊약가인하서비스 이미지_202308_3.png
Baropharm,바로팜💸Baro포인트 이미지,"2023-06-01
                    ~
                    2100-01-01",바로팜 이벤트,https://www.baropharm.com/events/885,https://i.baropharm.com/event/8bb73503-96c5-44cc-973f-005e33657af2.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\바로팜💸Baro포인트 이미지_202604_1.png
Baropharm,바로팜💊낱알반품서비스 이미지,"2023-03-01
                    ~
                    2100-01-01",바로팜 이벤트,https://www.baropharm.com/events/27,https://i.baropharm.com/event/09219b49-5e48-4c51-92a7-0f500e4bba44.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\바로팜💊낱알반품서비스 이미지_202604_1.gif|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\바로팜💊낱알반품서비스 이미지_202502_2.png
Baropharm,"🎖️유유제약🥸타나민, 이건뭐약? 이미지","2023-12-08
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/2649,https://i.baropharm.com/event/e701d750-7165-4f69-869b-a41d79e4e916.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️유유제약🥸타나민, 이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️유유제약🥸타나민, 이건뭐약_ 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️유유제약🥸타나민, 이건뭐약_ 이미지_202401_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️유유제약🥸타나민, 이건뭐약_ 이미지_4.jpg"
Baropharm,"🎖️익수제약🥸익수반하사심탕액, 이건뭐약? 이미지","2023-11-06
                    ~
                    2200-11-30",브랜드관 이벤트,https://www.baropharm.com/events/2099,https://i.baropharm.com/event/bcec24bb-8d36-4411-a9c5-688a07d019df.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️익수제약🥸익수반하사심탕액, 이건뭐약_ 이미지_202508_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️익수제약🥸익수반하사심탕액, 이건뭐약_ 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️익수제약🥸익수반하사심탕액, 이건뭐약_ 이미지_202311_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️익수제약🥸익수반하사심탕액, 이건뭐약_ 이미지_4.jpg"
Baropharm,"🎖️SK케미칼🥸트라스트레인보우,이건뭐약? 이미지","2023-10-23
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/1817,https://i.baropharm.com/event/8d1ba939-8972-4eb8-a687-42d4bce79087.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️SK케미칼🥸트라스트레인보우,이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️SK케미칼🥸트라스트레인보우,이건뭐약_ 이미지_202310_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️SK케미칼🥸트라스트레인보우,이건뭐약_ 이미지_202311_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️SK케미칼🥸트라스트레인보우,이건뭐약_ 이미지_202310_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️SK케미칼🥸트라스트레인보우,이건뭐약_ 이미지_202310_5.png"
Baropharm,"🎖️옵투스🥸케토핀프리,이건뭐약? 이미지","2023-09-18
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/1337,https://i.baropharm.com/event/b4cd82dd-8b17-4968-984b-d0c1746d36bf.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸케토핀프리,이건뭐약_ 이미지_202410_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸케토핀프리,이건뭐약_ 이미지_202309_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸케토핀프리,이건뭐약_ 이미지_202311_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸케토핀프리,이건뭐약_ 이미지_202309_4.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️옵투스🥸케토핀프리,이건뭐약_ 이미지_202309_5.jpg"
Baropharm,🎖️마더스🥸콘티600 이건뭐약? 이미지,"2023-09-11
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/1268,https://i.baropharm.com/event/f084d627-908d-4c33-8229-c385ae6f197b.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️마더스🥸콘티600 이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️마더스🥸콘티600 이건뭐약_ 이미지_202311_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️마더스🥸콘티600 이건뭐약_ 이미지_202311_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️마더스🥸콘티600 이건뭐약_ 이미지_202309_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️마더스🥸콘티600 이건뭐약_ 이미지_202309_5.png
Baropharm,🎖️퍼슨🥸베베락스액 이건뭐약? 이미지,"2023-09-04
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/1201,https://i.baropharm.com/event/acf2d787-d20c-4d4b-85a2-245db77b4a7e.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️퍼슨🥸베베락스액 이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️퍼슨🥸베베락스액 이건뭐약_ 이미지_202309_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️퍼슨🥸베베락스액 이건뭐약_ 이미지_202311_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️퍼슨🥸베베락스액 이건뭐약_ 이미지_202309_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️퍼슨🥸베베락스액 이건뭐약_ 이미지_202309_5.png
Baropharm,🎖️휴온스🥸니조랄 이건뭐약? 이미지,"2023-08-22
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/1081,https://i.baropharm.com/event/220371e7-614f-4f0e-8544-75b2d529473f.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸니조랄 이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸니조랄 이건뭐약_ 이미지_202308_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸니조랄 이건뭐약_ 이미지_202308_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸니조랄 이건뭐약_ 이미지_202308_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️휴온스🥸니조랄 이건뭐약_ 이미지_202308_5.png
Baropharm,🎖️경동제약🥸비타비케어 이건뭐약? 이미지,"2023-08-18
                    ~
                    2200-12-31",브랜드관 이벤트,https://www.baropharm.com/events/1014,https://i.baropharm.com/event/c9a80d9e-2e95-47d0-9a56-0cd85b76c39b.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸비타비케어 이건뭐약_ 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸비타비케어 이건뭐약_ 이미지_202308_2.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸비타비케어 이건뭐약_ 이미지_202311_3.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸비타비케어 이건뭐약_ 이미지_202308_4.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️경동제약🥸비타비케어 이건뭐약_ 이미지_202308_5.png
Baropharm,🎉당첨자발표🥳레비온rx 이건뭐CO? 이미지,"2026-04-14
                    ~
                    2026-04-20",당첨자 발표,https://www.baropharm.com/events/16225,https://i.baropharm.com/uploads/event/202604/1776158048446.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉당첨자발표🥳레비온rx 이건뭐CO_ 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉당첨자발표🥳레비온rx 이건뭐CO_ 이미지_2.jpg
Baropharm,계약서 검토받고 신세계 상품권 받아가세요 이미지,"2026-04-06
                    ~
                    2026-04-30",커뮤니티 이벤트,https://www.baropharm.com/events/16188,https://i.baropharm.com/event/3adaf23c-c141-49f1-94f7-cdc223d9dab2.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\계약서 검토받고 신세계 상품권 받아가세요 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\계약서 검토받고 신세계 상품권 받아가세요 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\계약서 검토받고 신세계 상품권 받아가세요 이미지_3.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\계약서 검토받고 신세계 상품권 받아가세요 이미지_4.jpg
Baropharm,🎉팜올플러스🍎에플단 4기 모집 이미지,"2026-04-03
                    ~
                    2026-04-08",팜올플러스 이벤트,https://www.baropharm.com/events/16155,https://i.baropharm.com/event/f08c7101-856f-4c0d-a239-f2287aa857a6.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스🍎에플단 4기 모집 이미지_202603_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스🍎에플단 4기 모집 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스🍎에플단 4기 모집 이미지_3.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스🍎에플단 4기 모집 이미지_4.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스🍎에플단 4기 모집 이미지_5.jpg
Baropharm,🎖️레비온🥸레비온rx 마스크팩 사전주문 이미지,"2026-04-03
                    ~
                    2026-04-05",브랜드관 이벤트,https://www.baropharm.com/events/16154,https://i.baropharm.com/event/d5601f13-fd4f-4fa0-b736-9273e7ccec0f.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️레비온🥸레비온rx 마스크팩 사전주문 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️레비온🥸레비온rx 마스크팩 사전주문 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️레비온🥸레비온rx 마스크팩 사전주문 이미지_3.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️레비온🥸레비온rx 마스크팩 사전주문 이미지_4.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎖️레비온🥸레비온rx 마스크팩 사전주문 이미지_5.jpg
Baropharm,"아-악 내눈👁️, 옵투스 바로라이브📺 이미지","2026-03-31
                    ~
                    2026-04-08",바로팜 이벤트,https://www.baropharm.com/events/16148,https://i.baropharm.com/event/f41803af-c184-482d-bf66-9a175da75a89.png?&w=752&q=95,,"C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\아-악 내눈👁️, 옵투스 바로라이브📺 이미지_202604_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\아-악 내눈👁️, 옵투스 바로라이브📺 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\아-악 내눈👁️, 옵투스 바로라이브📺 이미지_3.jpg"
Baropharm,🎉팜올플러스📚의약품의 모든 것💊 이미지,"2026-04-01
                    ~
                    2026-04-19",팜올플러스 이벤트,https://www.baropharm.com/events/16113,https://i.baropharm.com/event/88d82015-09f2-457a-804c-7453f8e1fa84.png?&w=752&q=95,,C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스📚의약품의 모든 것💊 이미지_202410_1.png|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스📚의약품의 모든 것💊 이미지_2.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스📚의약품의 모든 것💊 이미지_3.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스📚의약품의 모든 것💊 이미지_4.jpg|C:\Users\picoi\Desktop\Projects\quasi_drug\data\baropharm\events\🎉팜올플러스📚의약품의 모든 것💊 이미지_5.jpg
